Temp_1,PO4_1,NH4_1,NO3_1,CBOD_1,alga_1,DO_1,Temp_2,PO4_2,NH4_2,NO3_2,CBOD_2,alga_2,DO_2,TAIR,WIND,Q_out,Elevation,CHLA
41.22161336,0.70638336,7.17444336,6.23022528,55.1007504,5.22192,17.161128,49.8493929,0.258336,3.387072,37.401312,83.81568,0.57408,20.982624,-4.6,0.5144444,2.314815,1280.057,1.93
59.10358271,2.3988668,2.95391252,0.3587748,1.864222,0.35174,20.75266,71.47410003,0.42536,8.93256,16.844256,4.2536,0.42536,42.536,0.44,1.852,3.009259,1280.1012,2.105
56.97665314,2.3988668,2.95391252,0.3587748,1.864222,0.35174,20.75266,68.90199915,0.42536,8.93256,16.844256,4.2536,0.42536,42.536,-3.64,0,3.009259,1280.3244,1.642
55.12042268,2.3988668,2.95391252,0.3587748,1.864222,0.35174,20.75266,66.65725533,0.42536,8.93256,16.844256,4.2536,0.42536,42.536,-4.4,0,3.009259,1280.699,1.217
53.37766353,2.3988668,2.95391252,0.3587748,1.864222,0.35174,20.75266,64.54973264,0.42536,8.93256,16.844256,4.2536,0.42536,42.536,0.14,0.5144444,3.009259,1281.1996,1.006
52.09804045,2.3988668,2.95391252,0.3587748,1.864222,0.35174,20.75266,63.00228147,0.42536,8.93256,16.844256,4.2536,0.42536,42.536,-2.98,0,3.009259,1281.8064,0.906
50.75497754,2.3988668,2.95391252,0.3587748,1.864222,0.35174,20.75266,61.37811237,0.42536,8.93256,16.844256,4.2536,0.42536,42.536,0.72,1.1317778,3.009259,1282.4878,0.768
51.4744347,2.3962008,2.42785568,2.502944,11.15871328,0.36808,15.82744,62.24815359,0.044512,0.356096,29.37792,8.9024,0.44512,40.95104,-2.26,0.4115556,1.54321,1283.402,0.608
50.13442474,2.3962008,2.42785568,2.502944,11.15871328,0.36808,15.82744,60.62767643,0.044512,0.356096,29.37792,8.9024,0.44512,40.95104,-1.2,0.2057778,1.54321,1284.5522,0.544
48.88544096,2.3962008,2.42785568,2.502944,11.15871328,0.36808,15.82744,59.11727744,0.044512,0.356096,29.37792,8.9024,0.44512,40.95104,-1.76,0,1.54321,1285.6134,0.475
48.22754213,2.3962008,2.42785568,2.502944,11.15871328,0.36808,15.82744,58.32167885,0.044512,0.356096,29.37792,8.9024,0.44512,40.95104,1.02,1.4404444,1.54321,1286.6024,0.445
47.92922801,2.3962008,2.42785568,2.502944,11.15871328,0.36808,15.82744,57.9609269,0.044512,0.356096,29.37792,8.9024,0.44512,40.95104,1.46,0.7202222,1.54321,1287.5362,0.428
47.48374815,2.3962008,2.42785568,2.502944,11.15871328,0.36808,15.82744,57.42220707,0.044512,0.356096,29.37792,8.9024,0.44512,40.95104,-0.74,0,1.54321,1288.4216,0.388
126.8391128,4.85886498,26.10573516,6.745668,63.091836,1.98402,40.67241,153.3868341,0.119964,0.839748,98.730372,35.9892,2.39928,106.76796,1.24,2.057778,2.554278,1289.9798,0.418
126.25593,4.85886498,26.10573516,6.745668,63.091836,1.98402,40.67241,152.6815898,0.119964,0.839748,98.730372,35.9892,2.39928,106.76796,1.6,1.1317778,2.554278,1292.4294,0.62
125.2185852,4.85886498,26.10573516,6.745668,63.091836,1.98402,40.67241,151.4271262,0.119964,0.839748,98.730372,35.9892,2.39928,106.76796,-3.72,0.4115556,2.554278,1294.7102,0.647
126.0115781,4.85886498,26.10573516,6.745668,63.091836,1.98402,40.67241,152.3860945,0.119964,0.839748,98.730372,35.9892,2.39928,106.76796,3.8,0.5144444,2.8134224,1296.863,0.831
128.7337329,4.85886498,26.10573516,6.745668,63.091836,1.98402,40.67241,155.6780026,0.119964,0.839748,98.730372,35.9892,2.39928,106.76796,3.94,0.3086666,3.85,1298.9044,0.955
139.4749132,6.120560144,23.77548845,10.8901456,106.6280288,1.852096,46.046808,168.6673369,0.1280032,0.9921184,94.0393376,76.83936,2.239744,106.651584,2,0.2057778,3.85,1300.6656,1.076
177.0038085,11.1673408,14.4545016,27.468056,280.7728,1.3244,67.5444,214.0511173,0.16016,1.6016,75.2752,240.24,1.6016,106.18608,4.1,1.6462222,3.85,1300.9988,1.246
178.7046295,11.1673408,14.4545016,27.468056,280.7728,1.3244,67.5444,216.107924,0.16016,1.6016,75.2752,240.24,1.6016,106.18608,3.66,0.7202222,3.85,1300.9918,1.164
180.2150547,11.1673408,14.4545016,27.468056,280.7728,1.3244,67.5444,217.9344848,0.16016,1.6016,75.2752,240.24,1.6016,106.18608,1.44,0.5144444,3.85,1300.9952,1.072
186.7916543,11.1673408,14.4545016,27.468056,280.7728,1.3244,67.5444,225.8875819,0.16016,1.6016,75.2752,240.24,1.6016,106.18608,7.9800002,0.3086666,3.85,1300.9934,1.182
197.111485,11.1673408,14.4545016,27.468056,280.7728,1.3244,67.5444,238.3673772,0.16016,1.6016,75.2752,240.24,1.6016,106.18608,10.56,1.4404444,3.85,1300.989,1.995
204.9858112,11.1673408,14.4545016,27.468056,280.7728,1.3244,67.5444,247.8898182,0.16016,1.6016,75.2752,240.24,1.6016,106.18608,7.86,0.3086666,3.85,1300.9854,3.758
74.74652795,0.4342914,5.09661972,9.3676188,115.6317197,0.93396,34.229634,90.39115008,0.56472,0.56472,25.4124,115.428768,1.12944,40.603368,8.92,0.6173332,3.85,1300.9958,7.745
77.18199676,0.4342914,5.09661972,9.3676188,115.6317197,0.93396,34.229634,93.33636817,0.56472,0.56472,25.4124,115.428768,1.12944,40.603368,9.62,1.0288888,3.85,1300.989,12.565
79.56099835,0.4342914,5.09661972,9.3676188,115.6317197,0.93396,34.229634,96.21330033,0.56472,0.56472,25.4124,115.428768,1.12944,40.603368,7.62,0.4115556,3.85,1300.9938,20.037
82.00057659,0.4342914,5.09661972,9.3676188,115.6317197,0.93396,34.229634,99.16348797,0.56472,0.56472,25.4124,115.428768,1.12944,40.603368,10.46,0.6173334,3.85,1300.9882,25.924
84.46574533,0.4342914,5.09661972,9.3676188,115.6317197,0.93396,34.229634,102.1446223,0.56472,0.56472,25.4124,115.428768,1.12944,40.603368,7.46,0.4115556,3.85,1300.995,28.574
87.27831917,0.4342914,5.09661972,9.3676188,115.6317197,0.93396,34.229634,105.5458743,0.56472,0.56472,25.4124,115.428768,1.12944,40.603368,10.58,0.2057778,3.85,1300.9916,34.218
47.45753822,0.598218408,2.556459048,3.04195416,49.12750963,0.492264,14.4521796,57.39051134,0.5931744,5.5801824,12.1197024,44.6591808,0.595296,19.3506768,11.32,0,3.8130408,1300.9368,33.113
38.08573348,0.63920016,1.92141888,1.460538,32.50145712,0.38184,9.507816,46.05716606,0.600288,6.834048,8.796528,26.966784,0.46176,14.037504,13.44,0.6173332,3.803801,1300.7138,30.251
39.26568399,0.63920016,1.92141888,1.460538,32.50145712,0.38184,9.507816,47.48408296,0.600288,6.834048,8.796528,26.966784,0.46176,14.037504,14.78,0.4115556,3.803801,1300.4546,24.626
40.28501732,0.63920016,1.92141888,1.460538,32.50145712,0.38184,9.507816,48.71676514,0.600288,6.834048,8.796528,26.966784,0.46176,14.037504,12.64,0.4115556,3.803801,1300.1596,18.408
41.20538919,0.63920016,1.92141888,1.460538,32.50145712,0.38184,9.507816,49.82977297,0.600288,6.834048,8.796528,26.966784,0.46176,14.037504,13.72,0.3086666,3.803801,1299.8262,16.111
42.36465161,0.63920016,1.92141888,1.460538,32.50145712,0.38184,9.507816,51.23167171,0.600288,6.834048,8.796528,26.966784,0.46176,14.037504,18.34,0.7202222,3.803801,1299.4582,14.443
35.84739797,0.361157688,3.195201,2.862110616,30.55296682,0.31476,7.959042,43.35034174,0.4850352,4.2815136,14.2950912,22.229376,0.38064,11.032632,17.38,0.2057778,3.5387246,1299.0544,12.235
31.57258803,0.17579604,4.04438908,3.79649236,29.25397328,0.27004,6.926526,38.18080413,0.4082,2.579824,17.9608,19.071104,0.32656,9.029384,17.72,1.1317778,3.362007,1298.5538,10.8
32.2353337,0.17579604,4.04438908,3.79649236,29.25397328,0.27004,6.926526,38.98226401,0.4082,2.579824,17.9608,19.071104,0.32656,9.029384,16.14,0,3.362007,1298.0326,9.229
32.80003865,0.17579604,4.04438908,3.79649236,29.25397328,0.27004,6.926526,39.66516301,0.4082,2.579824,17.9608,19.071104,0.32656,9.029384,20.04,0.926,3.362007,1297.5084,7.984
33.45383519,0.17579604,4.04438908,3.79649236,29.25397328,0.27004,6.926526,40.45580069,0.4082,2.579824,17.9608,19.071104,0.32656,9.029384,17.14,0,3.362007,1296.9808,7.037
34.13658002,0.17579604,4.04438908,3.79649236,29.25397328,0.27004,6.926526,41.28144561,0.4082,2.579824,17.9608,19.071104,0.32656,9.029384,22.38,0.3086666,3.362007,1296.4496,6.176
30.55668489,0.161783544,4.253548648,4.236039736,23.40850237,0.237704,5.9835876,36.9522701,0.400504,2.9206944,13.65936,27.4769664,0.287456,7.4951344,17.3,0,2.7016874,1295.9168,5.827
24.69125085,0.1407648,4.567288,4.8953608,14.640296,0.1892,4.56918,29.85918707,0.38896,3.432,7.2072,40.08576,0.2288,5.19376,21.7,0.823111,1.711208,1295.472,5.212
24.98314104,0.1407648,4.567288,4.8953608,14.640296,0.1892,4.56918,30.21217056,0.38896,3.432,7.2072,40.08576,0.2288,5.19376,17.68,0.3086666,1.711208,1295.0694,5.034
25.11647217,0.1407648,4.567288,4.8953608,14.640296,0.1892,4.56918,30.37340821,0.38896,3.432,7.2072,40.08576,0.2288,5.19376,22.48,0.8231112,1.711208,1294.679,4.576
25.29604189,0.1407648,4.567288,4.8953608,14.640296,0.1892,4.56918,30.59056229,0.38896,3.432,7.2072,40.08576,0.2288,5.19376,19.48,0,1.711208,1294.2978,4.111
25.49958893,0.1407648,4.567288,4.8953608,14.640296,0.1892,4.56918,30.83671219,0.38896,3.432,7.2072,40.08576,0.2288,5.19376,19.16,0,1.711208,1293.9224,3.968
24.40754706,0.141276672,4.062535424,4.100009408,14.84259827,0.180256,4.3748544,29.51610343,0.3391232,3.339648,7.408128,34.1093376,0.217984,5.0845184,21.82,1.0288888,1.6153822,1293.5364,3.775
19.7237002,0.14332416,2.04352512,0.91860384,15.65180736,0.14448,3.597552,23.85191652,0.139776,2.97024,8.21184,10.203648,0.17472,4.647552,20.4,0.6173334,1.232079,1293.1714,3.632
19.71745578,0.14332416,2.04352512,0.91860384,15.65180736,0.14448,3.597552,23.84436513,0.139776,2.97024,8.21184,10.203648,0.17472,4.647552,15.56,0,1.232079,1292.8356,3.206
19.65307693,0.14332416,2.04352512,0.91860384,15.65180736,0.14448,3.597552,23.76651164,0.139776,2.97024,8.21184,10.203648,0.17472,4.647552,21.16,0.9259998,1.232079,1292.52,2.713
19.48102582,0.14332416,2.04352512,0.91860384,15.65180736,0.14448,3.597552,23.55844982,0.139776,2.97024,8.21184,10.203648,0.17472,4.647552,15.22,0.3086666,1.232079,1292.2178,2.451
19.16846934,0.14332416,2.04352512,0.91860384,15.65180736,0.14448,3.597552,23.18047455,0.139776,2.97024,8.21184,10.203648,0.17472,4.647552,11.6,0,1.232079,1291.9248,2.04
18.91574926,0.14332416,2.04352512,0.91860384,15.65180736,0.14448,3.597552,22.87485957,0.139776,2.97024,8.21184,10.203648,0.17472,4.647552,11.64,0,1.232079,1291.6408,1.684
15.43632691,0.08893776,1.80660802,0.82912944,21.27501196,0.11954,3.012408,18.66718603,0.065052,1.496196,4.62592,21.10576,0.14456,3.838068,11.7600002,0.5144444,0.685262,1291.3944,1.389
15.24972378,0.08893776,1.80660802,0.82912944,21.27501196,0.11954,3.012408,18.44152643,0.065052,1.496196,4.62592,21.10576,0.14456,3.838068,12.62,0.3086666,0.685262,1291.2136,1.06
15.01991769,0.08893776,1.80660802,0.82912944,21.27501196,0.11954,3.012408,18.16362139,0.065052,1.496196,4.62592,21.10576,0.14456,3.838068,12.3600002,1.2346666,0.685262,1291.0558,0.81
14.74606111,0.08893776,1.80660802,0.82912944,21.27501196,0.11954,3.012408,17.832446,0.065052,1.496196,4.62592,21.10576,0.14456,3.838068,8.8000002,0,0.685262,1290.9166,0.63
14.46806965,0.08893776,1.80660802,0.82912944,21.27501196,0.11954,3.012408,17.49627027,0.065052,1.496196,4.62592,21.10576,0.14456,3.838068,8.44,0,0.685262,1290.8024,0.446
14.21922323,0.08893776,1.80660802,0.82912944,21.27501196,0.11954,3.012408,17.19533972,0.065052,1.496196,4.62592,21.10576,0.14456,3.838068,9.52,0,0.685262,1290.703,0.324
31.51029155,1.0847954,4.33810488,2.67241904,41.6582968,1.61508,6.271894,38.10546886,0.146484,4.817696,16.796832,42.773328,0.32552,8.821592,8.2800002,0,1.50463,1290.668,0.218
31.00317528,1.0847954,4.33810488,2.67241904,41.6582968,1.61508,6.271894,37.49221196,0.146484,4.817696,16.796832,42.773328,0.32552,8.821592,13.52,2.0577776,1.50463,1290.7204,0.152
30.43613146,1.0847954,4.33810488,2.67241904,41.6582968,1.61508,6.271894,36.80648455,0.146484,4.817696,16.796832,42.773328,0.32552,8.821592,7.82,0.5144444,1.50463,1290.7774,0.118
29.56795597,1.0847954,4.33810488,2.67241904,41.6582968,1.61508,6.271894,35.75659792,0.146484,4.817696,16.796832,42.773328,0.32552,8.821592,2.46,0,1.50463,1290.866,0.12
28.87977576,1.0847954,4.33810488,2.67241904,41.6582968,1.61508,6.271894,34.92437999,0.146484,4.817696,16.796832,42.773328,0.32552,8.821592,9.2400002,1.1317778,1.50463,1290.9688,0.127
28.03253979,1.0847954,4.33810488,2.67241904,41.6582968,1.61508,6.271894,33.89981556,0.146484,4.817696,16.796832,42.773328,0.32552,8.821592,-1.28,0,1.50463,1291.0824,0.126
65.33601525,0.96743808,9.82586808,8.53269984,75.4640712,7.15176,23.503284,79.01099519,0.353808,4.638816,51.223536,114.79104,0.78624,28.737072,0.48,0.7202222,2.314815,1291.379,0.156
63.23285168,0.96743808,9.82586808,8.53269984,75.4640712,7.15176,23.503284,76.46763459,0.353808,4.638816,51.223536,114.79104,0.78624,28.737072,2.36,0,2.314815,1291.9478,0.191
61.90413919,0.96743808,9.82586808,8.53269984,75.4640712,7.15176,23.503284,74.86081949,0.353808,4.638816,51.223536,114.79104,0.78624,28.737072,6.1,1.028889,2.314815,1292.5122,0.356
60.46919706,0.96743808,9.82586808,8.53269984,75.4640712,7.15176,23.503284,73.12554063,0.353808,4.638816,51.223536,114.79104,0.78624,28.737072,3.44,0.4115556,2.314815,1293.0748,0.53
58.66669348,0.96743808,9.82586808,8.53269984,75.4640712,7.15176,23.503284,70.94576886,0.353808,4.638816,51.223536,114.79104,0.78624,28.737072,-1.2,0.823111,2.314815,1293.6352,0.591
56.67962247,0.96743808,9.82586808,8.53269984,75.4640712,7.15176,23.503284,68.54279927,0.353808,4.638816,51.223536,114.79104,0.78624,28.737072,0.04,0.3086666,2.314815,1294.1844,0.572
80.63395753,3.2346578,3.98308742,0.4837758,2.513737,0.47429,27.98311,97.51083236,0.57356,12.04476,22.712976,5.7356,0.57356,57.356,-0.5,1.852,3.009259,1294.829,0.503
78.02066706,3.2346578,3.98308742,0.4837758,2.513737,0.47429,27.98311,94.35057412,0.57356,12.04476,22.712976,5.7356,0.57356,57.356,-1,0.3086666,3.009259,1295.6594,0.493
75.74256681,3.2346578,3.98308742,0.4837758,2.513737,0.47429,27.98311,91.59566219,0.57356,12.04476,22.712976,5.7356,0.57356,57.356,-2.9,0,3.009259,1296.4816,0.578
73.59906059,3.2346578,3.98308742,0.4837758,2.513737,0.47429,27.98311,89.00351513,0.57356,12.04476,22.712976,5.7356,0.57356,57.356,1.78,0.926,3.009259,1297.2976,0.56
71.69697746,3.2346578,3.98308742,0.4837758,2.513737,0.47429,27.98311,86.70332158,0.57356,12.04476,22.712976,5.7356,0.57356,57.356,2.4,1.0288888,3.009259,1298.1116,0.479
70.22827207,3.2346578,3.98308742,0.4837758,2.513737,0.47429,27.98311,84.92721274,0.57356,12.04476,22.712976,5.7356,0.57356,57.356,2.24,0.5144444,3.009259,1298.9282,0.423
68.73990913,3.0988251,3.13976196,3.236868,14.43071916,0.47601,20.46843,83.12733197,0.057564,0.460512,37.99224,11.5128,0.57564,52.95888,-3.26,0,1.54321,1299.803,0.356
67.05271072,3.0988251,3.13976196,3.236868,14.43071916,0.47601,20.46843,81.08699901,0.057564,0.460512,37.99224,11.5128,0.57564,52.95888,2.4,1.028889,3.388642,1300.6546,0.31
65.50244135,3.0988251,3.13976196,3.236868,14.43071916,0.47601,20.46843,79.21225466,0.057564,0.460512,37.99224,11.5128,0.57564,52.95888,-2.26,0,3.85,1300.9882,0.268
64.56886198,3.0988251,3.13976196,3.236868,14.43071916,0.47601,20.46843,78.08327495,0.057564,0.460512,37.99224,11.5128,0.57564,52.95888,-0.4,0.2057778,3.85,1300.9904,0.26
63.89705003,3.0988251,3.13976196,3.236868,14.43071916,0.47601,20.46843,77.2708512,0.057564,0.460512,37.99224,11.5128,0.57564,52.95888,-1.02,0,3.85,1300.9884,0.261
63.762482,3.0988251,3.13976196,3.236868,14.43071916,0.47601,20.46843,77.10811777,0.057564,0.460512,37.99224,11.5128,0.57564,52.95888,5.4,3.2924444,3.85,1300.9922,0.254
76.9347073,2.84118286,15.26512212,3.944476,36.892452,1.16014,23.78287,93.03732046,0.070148,0.491036,57.731804,21.0444,1.40296,62.43172,-1.02,0.6173332,3.85,1300.9938,0.228
75.90662604,2.84118286,15.26512212,3.944476,36.892452,1.16014,23.78287,91.7940594,0.070148,0.491036,57.731804,21.0444,1.40296,62.43172,-2.4,1.4404444,3.85,1300.9902,0.239
75.92234594,2.84118286,15.26512212,3.944476,36.892452,1.16014,23.78287,91.8130695,0.070148,0.491036,57.731804,21.0444,1.40296,62.43172,2.5,0,3.85,1300.9858,0.395
77.94766034,2.84118286,15.26512212,3.944476,36.892452,1.16014,23.78287,94.26228692,0.070148,0.491036,57.731804,21.0444,1.40296,62.43172,10.72,1.4404444,3.85,1300.9928,0.638
80.28437952,2.84118286,15.26512212,3.944476,36.892452,1.16014,23.78287,97.08808687,0.070148,0.491036,57.731804,21.0444,1.40296,62.43172,5.4800002,0.5144444,3.85,1300.992,0.769
80.69971507,3.233772688,13.455748,5.5189038,53.6713616,1.042062,24.837746,97.59035311,0.0698984,0.5306288,52.6620432,37.50552,1.260168,59.081516,1.92,1.749111,3.85,1300.9926,0.73
79.54965729,4.804132,6.2182515,11.816615,120.787,0.56975,29.05725,96.19958556,0.0689,0.689,32.383,103.35,0.689,45.6807,1.28,0.3086666,3.85,1300.9858,0.846
80.39988382,4.804132,6.2182515,11.816615,120.787,0.56975,29.05725,97.22776648,0.0689,0.689,32.383,103.35,0.689,45.6807,3.4,0,3.85,1300.9828,1.078
82.20886286,4.804132,6.2182515,11.816615,120.787,0.56975,29.05725,99.41536904,0.0689,0.689,32.383,103.35,0.689,45.6807,5.84,0,3.85,1300.9866,1.781
84.81311035,4.804132,6.2182515,11.816615,120.787,0.56975,29.05725,102.5646916,0.0689,0.689,32.383,103.35,0.689,45.6807,5.7,1.4404444,3.85,1300.9884,2.565
86.99022765,4.804132,6.2182515,11.816615,120.787,0.56975,29.05725,105.1974846,0.0689,0.689,32.383,103.35,0.689,45.6807,5.24,0.2057778,3.85,1300.9914,4.175
89.89490431,4.804132,6.2182515,11.816615,120.787,0.56975,29.05725,108.7101168,0.0689,0.689,32.383,103.35,0.689,45.6807,8.04,0.3086666,3.85,1300.9914,6.615
87.93310394,0.5046738,5.92259124,10.8857596,134.3712986,1.08532,39.776978,106.3377071,0.65624,0.65624,29.5308,134.135456,1.31248,47.183656,4.4,0.2057778,3.85,1300.9946,8.936
90.55682163,0.5046738,5.92259124,10.8857596,134.3712986,1.08532,39.776978,109.510575,0.65624,0.65624,29.5308,134.135456,1.31248,47.183656,9.92,1.0288888,3.85,1300.9912,10.811
93.495586,0.5046738,5.92259124,10.8857596,134.3712986,1.08532,39.776978,113.0644296,0.65624,0.65624,29.5308,134.135456,1.31248,47.183656,9.8000002,0.3086666,3.85,1300.9896,15.904
96.98697362,0.5046738,5.92259124,10.8857596,134.3712986,1.08532,39.776978,117.2865727,0.65624,0.65624,29.5308,134.135456,1.31248,47.183656,8.4400002,0,3.85,1300.9936,21.275
100.3780451,0.5046738,5.92259124,10.8857596,134.3712986,1.08532,39.776978,121.3874034,0.65624,0.65624,29.5308,134.135456,1.31248,47.183656,12.66,0.5144444,3.85,1300.9914,24.49
103.5252126,0.5046738,5.92259124,10.8857596,134.3712986,1.08532,39.776978,125.1932804,0.65624,0.65624,29.5308,134.135456,1.31248,47.183656,8.62,0,3.85,1300.9938,18.747
56.3082236,0.706735272,3.005538664,3.56137352,57.6774425,0.578952,16.9664068,68.09366574,0.7001696,6.6082016,14.2430496,52.3848,0.700128,22.740744,7.9800002,0.5144444,3.8130408,1300.9414,18.228
45.22655472,0.75725064,2.27627552,1.730277,38.50397848,0.45236,11.263764,54.6925778,0.711152,8.096192,10.421112,31.947136,0.54704,16.630016,10.82,0.3086666,3.803801,1300.7492,19.908
46.48597472,0.75725064,2.27627552,1.730277,38.50397848,0.45236,11.263764,56.21559734,0.711152,8.096192,10.421112,31.947136,0.54704,16.630016,12.86,0,3.803801,1300.5208,18.777
47.63589646,0.75725064,2.27627552,1.730277,38.50397848,0.45236,11.263764,57.60620037,0.711152,8.096192,10.421112,31.947136,0.54704,16.630016,10.04,0,3.803801,1300.2622,16.632
48.79150889,0.75725064,2.27627552,1.730277,38.50397848,0.45236,11.263764,59.00368517,0.711152,8.096192,10.421112,31.947136,0.54704,16.630016,12.44,0,3.803801,1299.9796,15.55
49.93471308,0.75725064,2.27627552,1.730277,38.50397848,0.45236,11.263764,60.38616465,0.711152,8.096192,10.421112,31.947136,0.54704,16.630016,15.28,0.8231112,3.803801,1299.6568,14.166
25.16900524,0.330445368,1.544217032,1.286975208,19.98533498,0.223256,5.5908084,30.43693657,0.3484208,3.642704,6.9826848,15.7670656,0.269984,8.0668016,16.78,0.3086666,3.5387246,1299.2658,12.356
8.199034598,0.04590852,1.05617804,0.99144068,7.63957264,0.07052,1.808838,9.915111606,0.1066,0.673712,4.6904,4.980352,0.08528,2.357992,16.76,0.5144444,3.362007,1298.5422,11.421
8.364235455,0.04590852,1.05617804,0.99144068,7.63957264,0.07052,1.808838,10.11488939,0.1066,0.673712,4.6904,4.980352,0.08528,2.357992,16.28,0.3086666,3.362007,1297.7608,10.476
8.51082961,0.04590852,1.05617804,0.99144068,7.63957264,0.07052,1.808838,10.29216604,0.1066,0.673712,4.6904,4.980352,0.08528,2.357992,18.16,0.2057778,3.362007,1296.9794,9.282
8.689039292,0.04590852,1.05617804,0.99144068,7.63957264,0.07052,1.808838,10.50767542,0.1066,0.673712,4.6904,4.980352,0.08528,2.357992,22.88,1.1317776,3.362007,1296.195,8.287
8.841607196,0.04590852,1.05617804,0.99144068,7.63957264,0.07052,1.808838,10.69217614,0.1066,0.673712,4.6904,4.980352,0.08528,2.357992,17.32,0.6173334,3.362007,1295.3966,7.418
6.022804357,0.031384152,0.758269224,0.728374248,4.983024384,0.047472,1.2099168,7.283391315,0.074568,0.4978272,3.0108,4.0814592,0.057408,1.5564432,21.34,0.4115556,2.7016874,1294.5998,6.43
1.659435876,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.006759664,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,15.76,0,1.711208,1293.897,6.346
1.672967589,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.023123596,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,19.28,0.2057778,1.711208,1293.2142,5.563
1.69466784,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.04936576,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,20.02,0.7202222,1.711208,1292.5478,5.135
1.709938602,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.067832728,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,20.68,0.823111,1.711208,1291.881,4.639
1.716918663,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.076273732,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,15.88,0,1.711208,1291.2052,4.105
1.62847548,0.009554944,0.275885248,0.279049016,1.003525744,0.012212,0.2963388,1.969319186,0.0230464,0.226096,0.500656,2.3201152,0.014768,0.3441568,17.76,0,1.6153822,1290.5402,3.516
1.265776475,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.530706434,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,15.56,0,1.232079,1289.9188,3.062
1.264420005,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.529066053,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,16.16,0,1.232079,1289.3204,2.602
1.260353246,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.524148111,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,17.12,0.2057778,1.232079,1288.7438,2.327
1.248121371,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.509356077,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,15.18,0.2057778,1.232079,1288.18,1.981
1.235475527,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.494063428,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,13.28,0.1028888,1.232079,1287.6078,1.786
1.221719646,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.47742841,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,16.12,1.1317776,1.232079,1287.0318,1.56
22.39478267,0.13052736,2.65142472,1.21685184,31.22375856,0.17544,4.421088,27.08206276,0.095472,2.195856,6.78912,30.97536,0.21216,5.632848,15.4,1.3375556,0.685262,1286.6104,1.291
22.11278216,0.13052736,2.65142472,1.21685184,31.22375856,0.17544,4.421088,26.7410389,0.095472,2.195856,6.78912,30.97536,0.21216,5.632848,10.82,0.1028888,0.685262,1286.4712,1.082
21.74870908,0.13052736,2.65142472,1.21685184,31.22375856,0.17544,4.421088,26.30076446,0.095472,2.195856,6.78912,30.97536,0.21216,5.632848,11.66,0.5144442,0.685262,1286.365,0.925
21.30691782,0.13052736,2.65142472,1.21685184,31.22375856,0.17544,4.421088,25.76650527,0.095472,2.195856,6.78912,30.97536,0.21216,5.632848,9.8600002,0.3086664,0.685262,1286.2876,0.756
20.99517673,0.13052736,2.65142472,1.21685184,31.22375856,0.17544,4.421088,25.38951605,0.095472,2.195856,6.78912,30.97536,0.21216,5.632848,12.88,0.5144442,0.685262,1286.2346,0.607
20.72895881,0.13052736,2.65142472,1.21685184,31.22375856,0.17544,4.421088,25.0675781,0.095472,2.195856,6.78912,30.97536,0.21216,5.632848,11.04,0.5144444,0.685262,1286.2044,0.467
35.85546741,1.2442222,4.97565384,3.06517072,47.7806024,1.85244,7.193642,43.36010013,0.168012,5.525728,19.265376,49.059504,0.37336,10.118056,9.02,0.5144442,1.50463,1286.2448,0.302
35.0478221,1.2442222,4.97565384,3.06517072,47.7806024,1.85244,7.193642,42.38341277,0.168012,5.525728,19.265376,49.059504,0.37336,10.118056,3.88,0,1.50463,1286.3846,0.215
34.29996428,1.2442222,4.97565384,3.06517072,47.7806024,1.85244,7.193642,41.47902658,0.168012,5.525728,19.265376,49.059504,0.37336,10.118056,8.3,0.2057778,1.50463,1286.55,0.203
33.67833173,1.2442222,4.97565384,3.06517072,47.7806024,1.85244,7.193642,40.72728488,0.168012,5.525728,19.265376,49.059504,0.37336,10.118056,8.32,0.4115556,1.50463,1286.7388,0.24
33.03858231,1.2442222,4.97565384,3.06517072,47.7806024,1.85244,7.193642,39.95363443,0.168012,5.525728,19.265376,49.059504,0.37336,10.118056,7.5,0.1028888,1.50463,1286.9442,0.276
